OrderID,Date,CustomerName,Product,Category,Quantity,UnitPrice,Revenue,Region
1753,2024-02-05,Olivia Munn,Desk Chair,Furniture,5,150,750,EAST
1754,01-01-2025,Kathy Bates,Headphones,electronics,9,100,900,West
1755,12/10/23,John Doe,Smart Watch,Electronics,7,250,1750,East
1756,2026-06-19,,Bookshelf,Furniture,4,300,1200,EAST
1757,2025-11-14,Frank Green,Sofa,Furniture,9,600,5400,North
1758,2023-08-06,Charlie Davis,Desk,Furniture,5,450,2250,South
1759,2024-02-02,,Desk Chair,Furniture,3,150,450,South
1760,2023-07-14,Leo Tolstoy,Mouse,Electronics,2,25,50,south
1761,2026-01-20,Grace Hopper,Blender,Appliances,8,50,400, north 
1762,2023-09-19,,Sofa,Furniture,5,600,3000,South
1763,2025-08-19,Grace Hopper,Printer,Electronics,4,200,800,North
1764,2024-06-03,Leo Tolstoy,Bookshelf,Furniture,5,300,1500,south
1765,2024-04-23,jane smith,Mouse,Electronics,6,25,150, north 
1766,2026-09-12,Mary Shelley,Bookshelf,Furniture,5,300,1500,South
1767,2024-07-24,John Doe,Headphones,electronics,8,100,800,West
1768,2025-12-19,Hank Williams,Coffee Maker,Appliances,4,75,300,EAST
1769,2025-06-05,Jack Black,Desk Chair,Furniture,8,150,1200,south
1770,2025-03-30,Eve White,Blender,Appliances,6,50,300,South
1771,2026-07-09,Grace Hopper,Desk,Furniture,7,450,,East
1772,2024-01-03,Alice Brown,Keyboard,Electronics,4,40,160, north 
1773,2023-02-11,Bob Johnson,Keyboard,Electronics,6,40,240,West
1774,2024-06-26,Alice Brown,Bookshelf,Furniture,4,300,1200,south
1775,2026-01-25,Grace Hopper,Mouse,Electronics,4,25,100,EAST
1776,2025-10-06,John Doe,Coffee Maker,Appliances,5,75,375,South
1777,2024-04-05,Alice Brown,Smart Watch,Electronics,8,250,2000,North
1778,2025-09-22,Leo Tolstoy,Blender,Appliances,5,50,250,south
1779,2025-12-27,Nathan Drake,Laptop,Electronics,6,1200,7200,North
1780,2024-11-16,Kathy Bates,Bookshelf,Furniture,6,300,1800,EAST
1781,2024-03-31,Frank Green,Desk Chair,Furniture,7,150,1050,East
1782,2024-02-12,Bob Johnson,Sofa,Furniture,8,600,4800,West
1783,2025-04-11,Nathan Drake,Bookshelf,Furniture,8,300,2400,East
1784,2023-12-16,Olivia Munn,Mouse,Electronics,2,25,50,North
1785,29-07-2026,,Laptop,Electronics,1,1200,1200,EAST
1786,2026-10-18,John Doe,Coffee Maker,Appliances,1,75,75,North
1787,2023-12-11,Charlie Davis,Bookshelf,Furniture,7,300,2100,South
1788,2026-05-01,Nathan Drake,Bookshelf,Furniture,8,300,2400, north 
1789,2023-09-20,Mary Shelley,Laptop,Electronics,4,1200,4800,South
1790,2025-06-21,Peter Parker,Printer,Electronics,4,200,800,EAST
1791,2025-07-01,Nathan Drake,Desk Chair,Furniture,4,150,600,East
1792,2023-06-29,John Doe,Coffee Maker,Appliances,6,75,450,East
1793,2023-05-23,Frank Green,Headphones,electronics,4,100,400,West
1794,2024-02-02,Jack Black,Blender,Appliances,1,50,50,south
1795,20-10-2026,Leo Tolstoy,Desk Chair,Furniture,6,150,900,North
1796,2025-05-05,Hank Williams,Laptop,Electronics,5,1200,6000, north 
1797,2023-01-03,Ivy Taylor,Coffee Maker,Appliances,8,75,600,East
1798,2025-09-28,Eve White,Keyboard,Electronics,9,40,360,East
1799,2026-01-14,Nathan Drake,Headphones,electronics,9,100,900,EAST
1800,2025-11-28,Peter Parker,Keyboard,Electronics,9,40,360,EAST
1801,02/13/24,Frank Green,Desk,Furniture,4,450,1800, north 
1802,05/28/26,Frank Green,Blender,Appliances,4,50,200,North
1803,2025-12-12,Kathy Bates,Desk Chair,Furniture,6,150,900,South
1804,06/29/24,Kathy Bates,Coffee Maker,Appliances,5,75,375, north 
1805,2024-04-27,Nathan Drake,Desk,Furniture,2,450,900,south
1806,08/18/26,Frank Green,Laptop,Electronics,-1,1200,-1200, north 
1807,2024-12-17,Hank Williams,Coffee Maker,Appliances,2,75,150,West
1808,2024-11-23,Olivia Munn,Blender,Appliances,2,50,100,south
1809,09/06/24,,Monitor,Electronics,6,300,1800, north 
1810,2026-08-21,John Doe,Desk Chair,Furniture,7,150,1050,South
1811,2024-03-26,Bob Johnson,Laptop,Electronics,5,1200,6000,North
1812,2024-07-16,,Headphones,electronics,5,100,500,South
1813,12-01-2023,Ivy Taylor,Headphones,electronics,4,100,400,West
1814,2024-06-12,John Doe,Printer,Electronics,6,200,1200,south
1815,2025-11-02,jane smith,Desk Chair,Furniture,8,150,1200,EAST
1816,2024-11-22,Bob Johnson,Mouse,Electronics,5,25,125,North
1817,07/25/26,Nathan Drake,Headphones,electronics,1,100,100,South
1818,2023-04-19,Hank Williams,Blender,Appliances,-1,50,-50,south
1819,2025-07-04,Grace Hopper,Coffee Maker,Appliances,9,75,675,East
1820,2024-01-02,Grace Hopper,Laptop,Electronics,4,1200,4800,West
1821,2023-09-24,John Doe,Monitor,Electronics,3,300,900,EAST
1822,2024-11-15,Alice Brown,Blender,Appliances,3,50,150,West
1823,2026-05-07,Olivia Munn,Bookshelf,Furniture,9,300,2700,West
1824,2026-10-17,Olivia Munn,Mouse,Electronics,6,25,150,south
1825,2023-01-13,,Sofa,Furniture,6,600,3600,North
1826,24-08-2023,Alice Brown,Bookshelf,Furniture,7,300,2100,South
1827,2026-01-14,Peter Parker,Bookshelf,Furniture,2,300,600,East
1828,2025-04-16,Ivy Taylor,Sofa,Furniture,4,600,2400,West
1829,2026-02-12,Nathan Drake,Desk Chair,Furniture,9,150,1350,EAST
1830,14-04-2024,Leo Tolstoy,Headphones,electronics,9,100,900,south
1831,2026-12-21,John Doe,Monitor,Electronics,1,300,300,south
1832,2023-04-14,Charlie Davis,Coffee Maker,Appliances,7,75,525,EAST
1833,2024-11-12,Hank Williams,Sofa,Furniture,4,600,2400,South
1834,2023-01-20,Eve White,Monitor,Electronics,7,300,2100,North
1835,2023-10-20,Jack Black,Monitor,Electronics,2,300,600,North
1836,2026-03-19,Leo Tolstoy,Sofa,Furniture,5,600,3000, north 
1837,2023-08-16,Jack Black,Smart Watch,Electronics,5,250,1250,south
1838,2023-06-24,John Doe,Blender,Appliances,1,50,50,West
1839,2023-10-26,Olivia Munn,Sofa,Furniture,1,600,600,East
1840,2024-01-23,John Doe,Smart Watch,Electronics,3,250,750,south
1841,2025-12-18,Bob Johnson,Sofa,Furniture,7,600,4200,EAST
1842,2024-02-20,Grace Hopper,Coffee Maker,Appliances,9,75,675, north 
1843,2024-06-12,John Doe,Sofa,Furniture,2,600,1200,south
1844,2023-11-21,,Headphones,electronics,5,100,500, north 
1845,2026-03-07,jane smith,Desk Chair,Furniture,5,150,750,East
1846,04/10/23,Leo Tolstoy,Sofa,Furniture,5,600,3000,North
1847,2025-12-18,Peter Parker,Headphones,electronics,-1,100,-100,South
1848,2023-04-21,Jack Black,Headphones,electronics,8,100,800,south
1849,2026-01-16,Leo Tolstoy,Blender,Appliances,4,50,200, north 
1850,2026-01-24,Ivy Taylor,Mouse,Electronics,4,25,100,East
1851,2023-03-13,Nathan Drake,Keyboard,Electronics,6,40,240,North
1852,2026-04-12,Bob Johnson,Monitor,Electronics,8,300,2400,South
1853,2025-05-25,Grace Hopper,Smart Watch,Electronics,7,250,1750,south
1854,2025-07-29,Bob Johnson,Monitor,Electronics,2,300,600,south
1855,2024-10-16,Eve White,Keyboard,Electronics,2,40,80,EAST
1856,2024-09-14,Peter Parker,Printer,Electronics,7,200,1400,south
1857,2024-01-31,Charlie Davis,Printer,Electronics,6,200,1200, north 
1858,2023-07-04,Kathy Bates,Smart Watch,Electronics,6,250,1500,West
1859,2026-02-17,Eve White,Keyboard,Electronics,8,40,320,South
1860,06-10-2026,Peter Parker,Desk Chair,Furniture,8,150,1200,south
1861,2025-05-07,Frank Green,Smart Watch,Electronics,8,250,2000,East
1862,2025-06-20,Mary Shelley,Desk Chair,Furniture,4,150,600,West
1863,2024-07-08,Kathy Bates,Keyboard,Electronics,2,40,80, north 
1864,2024-12-25,Mary Shelley,Coffee Maker,Appliances,9,75,675,south
1865,29-08-2026,Peter Parker,Headphones,electronics,5,100,500,East
1866,2026-11-09,Leo Tolstoy,Monitor,Electronics,6,300,1800,West
1867,2026-01-23,Ivy Taylor,Blender,Appliances,7,50,350,South
1868,2023-03-11,Kathy Bates,Monitor,Electronics,2,300,,West
1869,2025-08-10,Ivy Taylor,Laptop,Electronics,6,1200,7200,West
1870,2025-02-08,Leo Tolstoy,Printer,Electronics,6,200,1200,south
1871,2023-06-10,Grace Hopper,Bookshelf,Furniture,3,300,900,East
1872,2024-02-25,Charlie Davis,Laptop,Electronics,7,1200,8400,south
1873,2023-09-16,jane smith,Headphones,electronics,8,100,800,North
1874,2023-04-16,Leo Tolstoy,Headphones,electronics,9,100,900,North
1875,2025-06-24,Grace Hopper,Monitor,Electronics,6,300,1800,West
1876,2026-03-26,Kathy Bates,Blender,Appliances,4,50,200, north 
1877,2025-06-16,Leo Tolstoy,Sofa,Furniture,7,600,4200,EAST
1878,2025-11-27,Frank Green,Blender,Appliances,6,50,300,south
1879,2024-05-08,Mary Shelley,Headphones,electronics,1,100,100,south
1880,2026-02-06,Nathan Drake,Smart Watch,Electronics,1,250,250,South
1881,2025-05-13,Charlie Davis,Desk Chair,Furniture,6,150,900,East
1882,2024-10-03,Olivia Munn,Smart Watch,Electronics,8,250,2000,south
1883,2026-07-03,Frank Green,Desk Chair,Furniture,7,150,1050,West
1884,2025-05-07,Bob Johnson,Monitor,Electronics,-1,300,-300,south
1885,2025-09-10,Bob Johnson,Printer,Electronics,2,200,400,East
1886,2023-05-18,Hank Williams,Blender,Appliances,2,50,100,south
1887,2024-08-18,John Doe,Desk Chair,Furniture,5,150,750,south
1888,2024-05-13,Mary Shelley,Laptop,Electronics,4,1200,4800,East
1889,2025-08-16,Peter Parker,Laptop,Electronics,8,1200,9600,East
1890,2023-07-20,Nathan Drake,Headphones,electronics,7,100,700, north 
1891,2024-09-17,Peter Parker,Desk Chair,Furniture,2,150,300,East
1892,2025-12-11,Alice Brown,Desk,Furniture,5,450,2250,North
1893,2025-07-01,jane smith,Bookshelf,Furniture,4,300,1200, north 
1894,2024-11-25,Jack Black,Sofa,Furniture,5,600,3000,East
1895,2023-02-08,Leo Tolstoy,Desk,Furniture,2,450,900, north 
1896,2023-08-31,Eve White,Blender,Appliances,5,50,250,South
1897,2025-07-29,jane smith,Desk,Furniture,8,450,3600,West
1898,2023-10-18,Hank Williams,Desk Chair,Furniture,9,150,1350,East
1899,28-06-2024,Peter Parker,Monitor,Electronics,6,300,,south
1900,2025-03-07,Grace Hopper,Coffee Maker,Appliances,7,75,525,West
1901,31-10-2023,Kathy Bates,Headphones,electronics,1,100,,North
1902,2023-11-22,jane smith,Blender,Appliances,6,50,300,West
1903,2026-12-03,Kathy Bates,Desk Chair,Furniture,2,150,,North
1904,2025-11-12,Peter Parker,Desk Chair,Furniture,7,150,1050,south
1905,2024-07-12,Nathan Drake,Smart Watch,Electronics,8,250,2000, north 
1906,2023-05-10,Ivy Taylor,Sofa,Furniture,6,600,3600,North
1907,2024-04-26,Peter Parker,Smart Watch,Electronics,3,250,750,South
1908,2026-06-02,jane smith,Desk Chair,Furniture,3,150,450,North
1909,2024-12-30,John Doe,Keyboard,Electronics,2,40,80,West
1910,2023-12-25,Kathy Bates,Headphones,electronics,9,100,900,North
1911,2026-01-11,Jack Black,Laptop,Electronics,2,1200,2400,West
1912,2023-05-27,Leo Tolstoy,Desk,Furniture,1,450,450,East
1913,13-02-2026,Bob Johnson,Desk Chair,Furniture,4,150,600,south
1914,2024-09-30,Nathan Drake,Mouse,Electronics,2,25,50,EAST
1915,2023-10-22,Nathan Drake,Mouse,Electronics,5,25,125,North
1916,2026-07-06,Jack Black,Mouse,Electronics,7,25,175,North
1917,2026-09-07,Jack Black,Coffee Maker,Appliances,9,75,675,south
1918,2023-08-08,Eve White,Keyboard,Electronics,2,40,80,EAST
1919,2026-02-02,Bob Johnson,Keyboard,Electronics,1,40,40,East
1920,2026-10-21,Jack Black,Keyboard,Electronics,8,40,320,West
1921,2026-11-09,Frank Green,Mouse,Electronics,5,25,125, north 
1922,2026-03-18,Leo Tolstoy,Sofa,Furniture,8,600,4800,South
1923,2025-02-18,Bob Johnson,Sofa,Furniture,1,600,600,West
1924,2026-10-27,Leo Tolstoy,Sofa,Furniture,9,600,,North
1925,2025-08-25,jane smith,Printer,Electronics,3,200,600, north 
1926,2024-07-28,John Doe,Bookshelf,Furniture,9,300,2700,West
1927,2023-09-16,Peter Parker,Blender,Appliances,3,50,150,South
1928,2025-06-21,Olivia Munn,Coffee Maker,Appliances,7,75,525,South
1929,2024-03-20,Kathy Bates,Mouse,Electronics,3,25,75,East
1930,2026-03-31,Eve White,Printer,Electronics,5,200,1000,south
1931,2026-07-25,Leo Tolstoy,Monitor,Electronics,2,300,600,south
1932,2023-07-31,Nathan Drake,Laptop,Electronics,-1,1200,-1200,south
1933,2023-12-30,Ivy Taylor,Smart Watch,Electronics,4,250,1000,South
1934,2026-03-14,Charlie Davis,Sofa,Furniture,1,600,600,EAST
1935,2023-08-12,,Headphones,electronics,4,100,400,South
1936,2025-11-17,Frank Green,Keyboard,Electronics,4,40,160,North
1937,2026-09-22,Kathy Bates,Mouse,Electronics,6,25,150,East
1938,2025-07-16,Nathan Drake,Blender,Appliances,4,50,200,East
1939,2023-03-23,Kathy Bates,Sofa,Furniture,9,600,5400,South
1940,2026-02-06,Peter Parker,Blender,Appliances,3,50,150, north 
1941,2024-08-27,Leo Tolstoy,Laptop,Electronics,5,1200,6000,East
1942,2026-10-04,Alice Brown,Desk,Furniture,9,450,,West
1943,2023-06-07,John Doe,Desk,Furniture,6,450,2700,East
1944,2025-07-12,Mary Shelley,Desk,Furniture,9,450,4050,EAST
1945,2026-02-13,Leo Tolstoy,Desk Chair,Furniture,7,150,1050,West
1946,2024-03-27,Olivia Munn,Blender,Appliances,1,50,50,South
1947,2025-02-15,Nathan Drake,Bookshelf,Furniture,5,300,1500,south
1948,2026-12-20,Peter Parker,Printer,Electronics,2,200,400,West
1949,09/27/25,Frank Green,Headphones,electronics,4,100,400,North
1950,2026-10-23,Olivia Munn,Monitor,Electronics,7,300,2100,south
1951,2023-07-13,Mary Shelley,Mouse,Electronics,3,25,75,south
1952,2023-03-06,Nathan Drake,Coffee Maker,Appliances,7,75,525,EAST
1953,05/29/24,Olivia Munn,Laptop,Electronics,6,1200,7200,South
1954,2026-02-13,Nathan Drake,Laptop,Electronics,9,1200,10800,South
1955,2023-02-12,Kathy Bates,Laptop,Electronics,-1,1200,-1200,south
1956,2025-05-03,Peter Parker,Printer,Electronics,1,200,200,EAST
1957,2024-11-22,Olivia Munn,Mouse,Electronics,7,25,175,South
1958,2023-06-05,Leo Tolstoy,Sofa,Furniture,5,600,3000,EAST
1959,2023-05-11,jane smith,Keyboard,Electronics,6,40,240,West
1960,2025-01-22,Eve White,Laptop,Electronics,7,1200,8400,EAST
1961,2026-06-01,Hank Williams,Desk Chair,Furniture,5,150,750,West
1962,2024-09-06,Leo Tolstoy,Bookshelf,Furniture,5,300,1500,South
1963,2024-09-18,Nathan Drake,Headphones,electronics,5,100,500,East
1964,2025-08-04,Jack Black,Mouse,Electronics,2,25,50,North
1965,2026-08-17,Jack Black,Keyboard,Electronics,1,40,40,East
1966,2025-09-10,Alice Brown,Blender,Appliances,5,50,250,West
1967,2024-06-08,Nathan Drake,Coffee Maker,Appliances,4,75,300,East
1968,2024-03-07,Bob Johnson,Keyboard,Electronics,3,40,120,EAST
1969,2024-07-15,Olivia Munn,Blender,Appliances,3,50,150,North
1970,2025-06-19,Nathan Drake,Smart Watch,Electronics,4,250,1000,South
1971,2025-04-05,Jack Black,Smart Watch,Electronics,4,250,1000,South
1972,2025-06-20,Leo Tolstoy,Headphones,electronics,5,100,,North
1972,2025-06-20,Leo Tolstoy,Headphones,electronics,5,100,,North
1973,2025-05-15,Olivia Munn,Keyboard,Electronics,4,40,160,West
1974,2024-08-24,Bob Johnson,Coffee Maker,Appliances,4,75,300,West
1975,2023-12-17,Alice Brown,Sofa,Furniture,4,600,2400,South
1976,2025-03-26,Eve White,Coffee Maker,Appliances,2,75,150,East
1977,11-07-2023,Alice Brown,Blender,Appliances,8,50,400,West
1978,03/03/23,Ivy Taylor,Smart Watch,Electronics,9,250,2250,EAST
1978,03/03/23,Ivy Taylor,Smart Watch,Electronics,9,250,2250,EAST
1979,2023-12-15,Ivy Taylor,Blender,Appliances,5,50,250, north 
1980,2023-12-04,Eve White,Laptop,Electronics,4,1200,4800,South
1981,2024-08-11,Grace Hopper,Printer,Electronics,8,200,1600,south
1982,2026-03-12,Peter Parker,Desk,Furniture,1,450,450,EAST
1983,2024-07-07,Olivia Munn,Coffee Maker,Appliances,9,75,675,EAST
1984,2024-04-23,Kathy Bates,Laptop,Electronics,2,1200,2400,East
1985,2026-05-20,Alice Brown,Printer,Electronics,9,200,1800,West
1986,2025-05-09,Nathan Drake,Blender,Appliances,1,50,50, north 
1987,2026-12-20,,Keyboard,Electronics,1,40,40, north 
1988,2023-05-31,Alice Brown,Desk Chair,Furniture,6,150,900,North
1989,2024-02-18,Ivy Taylor,Keyboard,Electronics,4,40,160,West
1990,2024-04-09,Alice Brown,Printer,Electronics,7,200,1400, north 
1991,2023-07-09,Nathan Drake,Desk Chair,Furniture,7,150,1050,North
1992,2025-10-15,Mary Shelley,Blender,Appliances,8,50,400,south
1993,2024-11-28,jane smith,Keyboard,Electronics,3,40,120,West
1994,2026-08-14,Grace Hopper,Desk,Furniture,9,450,4050,South
1995,2026-07-02,Mary Shelley,Smart Watch,Electronics,9,250,2250, north 
1996,2023-10-13,Hank Williams,Monitor,Electronics,5,300,1500,EAST
1996,2023-10-13,Hank Williams,Monitor,Electronics,5,300,1500,EAST
1997,2023-05-06,,Keyboard,Electronics,3,40,120, north 
1998,2026-06-19,Alice Brown,Bookshelf,Furniture,4,300,1200,West
1998,2026-06-19,Alice Brown,Bookshelf,Furniture,4,300,1200,West
1999,2024-05-03,Olivia Munn,Headphones,electronics,6,100,600,south
2000,2026-06-25,Nathan Drake,Smart Watch,Electronics,7,250,, north 
2001,2024-11-25,Bob Johnson,Headphones,electronics,8,100,800,East
2002,04/30/23,Kathy Bates,Laptop,Electronics,2,1200,2400,West
2003,2026-12-23,Hank Williams,Desk,Furniture,3,450,1350,South
2004,2024-07-30,Bob Johnson,Smart Watch,Electronics,7,250,1750,West
2005,2024-05-01,Grace Hopper,Bookshelf,Furniture,8,300,2400,south
2006,2026-01-08,Mary Shelley,Sofa,Furniture,4,600,2400,East
2007,2026-10-27,Olivia Munn,Smart Watch,Electronics,2,250,500,south
2008,2026-06-12,Leo Tolstoy,Printer,Electronics,7,200,1400,South
2009,2023-11-11,John Doe,Monitor,Electronics,2,300,600,south
2010,2023-05-18,Nathan Drake,Mouse,Electronics,9,25,225,South
2011,2023-04-27,Eve White,Monitor,Electronics,1,300,,south
2012,2023-12-26,Jack Black,Desk Chair,Furniture,9,150,1350, north 
2013,10-08-2023,Kathy Bates,Mouse,Electronics,6,25,150,south
2014,2026-01-18,Kathy Bates,Desk Chair,Furniture,8,150,1200, north 
2015,2023-02-04,John Doe,Sofa,Furniture,5,600,3000,south
2016,2023-07-28,Eve White,Blender,Appliances,9,50,450, north 
2017,2025-12-17,Olivia Munn,Desk Chair,Furniture,5,150,750,East
2018,2024-02-26,John Doe,Desk Chair,Furniture,1,150,150,North
2019,2026-07-14,John Doe,Keyboard,Electronics,1,40,,East
2020,2026-02-22,Mary Shelley,Coffee Maker,Appliances,1,75,75, north 
2021,2026-08-25,Hank Williams,Printer,Electronics,6,200,1200,EAST
2022,2023-04-21,Kathy Bates,Sofa,Furniture,3,600,1800,South
2023,2023-04-16,Bob Johnson,Coffee Maker,Appliances,3,75,225,south
2024,05-03-2024,jane smith,Laptop,Electronics,7,1200,8400,South
2025,2025-04-09,John Doe,Headphones,electronics,5,100,500,West
2026,07-04-2023,Bob Johnson,Coffee Maker,Appliances,8,75,600,North
2027,2023-02-17,Kathy Bates,Printer,Electronics,2,200,400,West
2028,2026-01-14,John Doe,Bookshelf,Furniture,4,300,,South
2029,2026-11-14,jane smith,Headphones,electronics,1,100,100,South
2030,2023-10-11,Olivia Munn,Monitor,Electronics,2,300,600,North
2031,2024-12-31,,Mouse,Electronics,2,25,50,North
2032,2025-03-06,Leo Tolstoy,Mouse,Electronics,3,25,75,West
2033,2025-05-11,Hank Williams,Monitor,Electronics,1,300,300,East
2034,05/16/23,Ivy Taylor,Laptop,Electronics,9,1200,10800,East
2035,04/12/23,Mary Shelley,Monitor,Electronics,6,300,,South
2036,2024-05-09,Leo Tolstoy,Sofa,Furniture,5,600,3000,West
2037,2025-04-04,Grace Hopper,Mouse,Electronics,3,25,75,EAST
2038,2023-07-26,jane smith,Desk,Furniture,5,450,2250,East
2039,2024-10-05,Mary Shelley,Coffee Maker,Appliances,5,75,375, north 
2040,2026-11-08,Kathy Bates,Sofa,Furniture,5,600,3000,North
2041,2023-06-19,Charlie Davis,Blender,Appliances,1,50,50,North
2042,2024-03-30,Leo Tolstoy,Printer,Electronics,5,200,1000,East
2043,19-10-2023,Mary Shelley,Headphones,electronics,8,100,800,West
2044,2024-06-13,Peter Parker,Monitor,Electronics,7,300,2100,East
2045,07-10-2024,Jack Black,Coffee Maker,Appliances,2,75,150,South
2046,12/22/24,Grace Hopper,Bookshelf,Furniture,6,300,,North
2047,2026-12-04,Bob Johnson,Smart Watch,Electronics,7,250,,East
2048,2024-03-06,Mary Shelley,Desk,Furniture,2,450,900,North
2049,2026-12-24,Ivy Taylor,Printer,Electronics,-1,200,-200, north 
2050,2026-05-01,jane smith,Bookshelf,Furniture,8,300,2400,South
2051,2026-11-24,Grace Hopper,Smart Watch,Electronics,2,250,500,North
2052,2025-07-01,Kathy Bates,Printer,Electronics,4,200,,North
2053,2023-04-28,Leo Tolstoy,Laptop,Electronics,5,1200,6000,East
2054,2023-10-04,Nathan Drake,Headphones,electronics,7,100,700,south
2055,04-05-2026,Mary Shelley,Headphones,electronics,5,100,500,South
2056,2026-06-07,Peter Parker,Keyboard,Electronics,2,40,80, north 
2057,2024-09-14,Grace Hopper,Printer,Electronics,4,200,800,south
2058,2026-12-14,Leo Tolstoy,Keyboard,Electronics,5,40,200,South
2059,2024-12-24,Jack Black,Monitor,Electronics,5,300,1500,North
2060,2023-10-11,Alice Brown,Keyboard,Electronics,2,40,80,EAST
2061,2024-11-03,Charlie Davis,Printer,Electronics,8,200,1600,North
2062,2024-06-27,Charlie Davis,Keyboard,Electronics,1,40,40,south
2063,2024-11-16,Jack Black,Blender,Appliances,4,50,200,North
2064,20-02-2025,John Doe,Printer,Electronics,2,200,400,South
2065,04/17/26,Kathy Bates,Mouse,Electronics,1,25,25, north 
2066,2023-11-03,,Printer,Electronics,6,200,1200,South
2067,2023-12-23,Grace Hopper,Keyboard,Electronics,4,40,160,West
2068,2023-06-10,Alice Brown,Monitor,Electronics,7,300,2100,South
2069,2024-11-26,Eve White,Blender,Appliances,9,50,450, north 
2070,2023-04-17,,Smart Watch,Electronics,8,250,2000,East
2071,05/10/25,Jack Black,Blender,Appliances,4,50,200,South
2072,2023-09-24,Ivy Taylor,Smart Watch,Electronics,3,250,750,south
2073,2023-01-04,John Doe,Mouse,Electronics,3,25,75,South
2074,2023-07-10,Alice Brown,Printer,Electronics,1,200,200,West
2075,2024-10-22,Olivia Munn,Blender,Appliances,9,50,450,North
2076,2024-03-21,Jack Black,Monitor,Electronics,3,300,900,south
2077,2026-06-28,Mary Shelley,Keyboard,Electronics,9,40,360,south
2078,2025-04-13,Charlie Davis,Smart Watch,Electronics,4,250,1000,South
2079,2025-08-15,Eve White,Smart Watch,Electronics,7,250,1750,EAST
2080,06/14/23,Bob Johnson,Desk Chair,Furniture,8,150,1200,East
2081,10/25/25,John Doe,Desk,Furniture,3,450,1350,south
2082,2026-06-05,Peter Parker,Bookshelf,Furniture,7,300,2100,south
2083,2026-06-17,Ivy Taylor,Mouse,Electronics,2,25,50,North
2084,2026-08-06,jane smith,Mouse,Electronics,6,25,150,south
2085,17-09-2024,Frank Green,Keyboard,Electronics,8,40,320,West
2086,2026-07-17,Bob Johnson,Desk Chair,Furniture,2,150,300,South
2087,2025-07-18,John Doe,Desk,Furniture,6,450,2700,south
2088,09-12-2025,Ivy Taylor,Headphones,electronics,9,100,900,East
2089,2024-06-10,Eve White,Desk Chair,Furniture,2,150,300,south
2090,2026-12-22,Bob Johnson,Laptop,Electronics,3,1200,3600,North
2091,2025-11-19,Bob Johnson,Coffee Maker,Appliances,2,75,150,south
2092,2026-12-12,Olivia Munn,Sofa,Furniture,2,600,1200,South
2093,2026-03-13,Kathy Bates,Smart Watch,Electronics,8,250,2000,North
2094,09-04-2025,Eve White,Monitor,Electronics,4,300,1200,East
2095,21-10-2026,Frank Green,Keyboard,Electronics,7,40,,North
2096,2024-03-24,Eve White,Keyboard,Electronics,3,40,120,south
2097,2024-09-29,Olivia Munn,Bookshelf,Furniture,8,300,2400,East
2098,2025-05-29,Jack Black,Coffee Maker,Appliances,7,75,525,North
2099,2026-12-26,Alice Brown,Smart Watch,Electronics,2,250,500,South
2100,2026-12-21,Grace Hopper,Bookshelf,Furniture,1,300,300,East
2101,2023-11-07,Leo Tolstoy,Laptop,Electronics,5,1200,6000,North
2102,2026-12-08,Alice Brown,Mouse,Electronics,1,25,25,East
2103,2023-10-05,Nathan Drake,Desk,Furniture,1,450,450,EAST
2104,07-02-2026,John Doe,Laptop,Electronics,2,1200,2400,south
2105,2023-05-08,,Printer,Electronics,9,200,1800,south
2106,2024-06-29,Olivia Munn,Printer,Electronics,1,200,200,EAST
2106,2024-06-29,Olivia Munn,Printer,Electronics,1,200,200,EAST
2107,2026-10-09,Alice Brown,Monitor,Electronics,9,300,2700,East
2108,02-09-2026,Eve White,Desk,Furniture,7,450,3150,West
2109,2026-05-16,Kathy Bates,Mouse,Electronics,7,25,175,North
2110,2023-05-02,Leo Tolstoy,Laptop,Electronics,6,1200,7200,West
2111,2024-07-20,Olivia Munn,Bookshelf,Furniture,6,300,,North
2112,2025-08-06,Leo Tolstoy,Printer,Electronics,8,200,1600,West
2113,2025-04-06,Charlie Davis,Coffee Maker,Appliances,7,75,525,West
2114,2024-01-04,Bob Johnson,Desk,Furniture,1,450,450,North
2115,2025-02-01,Grace Hopper,Desk Chair,Furniture,3,150,450,south
2116,12/10/24,Mary Shelley,Printer,Electronics,6,200,1200,EAST
2117,2023-01-06,Nathan Drake,Desk,Furniture,3,450,1350,EAST
2118,2026-05-18,Peter Parker,Sofa,Furniture,6,600,3600,south
2119,15-10-2026,Nathan Drake,Printer,Electronics,2,200,400,EAST
2120,2025-01-26,John Doe,Monitor,Electronics,9,300,2700,East
2121,2024-01-18,Jack Black,Desk,Furniture,1,450,450,North
2122,2025-01-16,Mary Shelley,Mouse,Electronics,9,25,225,EAST
2123,2025-09-19,Kathy Bates,Headphones,electronics,4,100,400,West
2124,2023-05-06,Bob Johnson,Desk,Furniture,6,450,2700,south
2125,03/09/25,Eve White,Coffee Maker,Appliances,3,75,225,North
2126,2026-08-30,Olivia Munn,Mouse,Electronics,7,25,175,south
2127,2024-12-11,Grace Hopper,Blender,Appliances,4,50,200,EAST
2128,2023-08-10,Kathy Bates,Laptop,Electronics,2,1200,2400,EAST
2129,2023-02-24,Grace Hopper,Blender,Appliances,4,50,200,EAST
2130,2023-03-10,Grace Hopper,Printer,Electronics,5,200,1000,West
2131,2025-11-02,Kathy Bates,Blender,Appliances,7,50,350,South
